X,Y,Z,Object,SPARC,DAPI,CD20,CD3,Bcl6,CD138,CD163,CD11c,HLA-DR,CD4,CD25,FoxP3,CD8,CD68,DC-SIGN,Va7.2,CD45
181.7658722,650.8660752,0,17,8.277153991,2.726919549,1.509369235,0.776777612,3.538191203,0,2.022430608,0.312640946,9.385939732,3.93318253,0,2.84862452,10.06688161,0,1.563204728,2.444496658,0
180.017693,182.0202233,0,7,56.14081134,138.5660786,29.06160257,3.726710626,12.86856635,0,0,6.5917496,48.86930839,5.183605641,9.38727491,13.34741504,2.120772128,0,1.181248846,0,44.9236044
180.3069767,474.4145697,0,9,0,127.4341029,28.64396523,35.77306542,10.82632451,0,0,0.770080032,31.90223984,19.51154995,0.485247479,14.05129722,0.602803528,0,0,0,43.11976291
178.9681786,537.6424286,0,10,3.300432872,56.30735171,12.90763893,28.194161,12.52426217,0,0,5.61248608,21.50788892,57.67581816,2.945941518,15.86466199,2.62372418,0.283473355,0.944911183,0,40.67510646
181.6368642,98.04923795,0,8,3.386534089,105.3566622,3.614245941,2.936803963,13.47503775,0,0,21.51896125,31.03588693,10.08786219,8.894351525,8.646757968,3.546973625,5.820176334,4.741492574,3.24768306,20.50262579
180.5312321,423.6547621,0,6,0.535287728,132.9725719,48.35067699,23.02147994,10.32259047,0,0,9.817241135,56.71703756,8.758949578,2.310434782,16.61359267,1.620958717,0,0,0,61.34794374
179.18625,430.446375,0,5,0.510310363,52.39036171,50.53309559,20.58417677,23.010867,0,0,45.78800789,53.28236497,30.59667057,3.897114317,16.55577694,1.976423538,0,0,1.735055234,69.00686862
183.6156146,518.3151613,0,11,0.441941738,155.3075452,35.98167575,16.96058544,24.71059047,0,0,20.69983268,40.5557583,20.75850102,1.452368755,16.12750304,2.907201905,0,0,0.867527617,69.56989329
180.7714048,90.00441522,0,10,5.663578777,68.68825318,2.373440118,13.31206493,11.75882206,0,0,22.04415198,10.88728028,29.39122812,8.756411393,8.982682301,6.558757583,3.039531925,3.275155508,18.68154169,20.77062072
180.9473663,137.0426535,0,5,0.609333348,67.29236492,75.76161153,12.52522208,16.99679644,0,0,18.75664899,69.53170799,14.91593606,3.102218944,12.22053944,2.298298984,1.387711272,0.703597545,1.691563223,49.8243946
185.1718378,363.0167918,0,15,4.121370109,98.70754607,24.27986663,48.94966754,9.966398236,0,10.84513034,6.841610275,32.96973126,21.29367297,4.103199729,11.58345676,23.94781024,4.408764215,22.72896221,1.515683772,27.05117919
182.5008696,44.84862734,0,8,0.944911183,79.67431766,0,8.793525286,16.54356192,0,0,1.998446602,14.85885979,65.17478888,0.501550391,16.26106885,2.098135819,23.96710997,0.557278213,0.669893845,29.34782839
192.7424697,337.2344362,0,15,26.87094146,50.92748334,0.188389505,1.896183399,12.72275426,0,14.79674399,0.534801389,14.55252885,4.469100595,1.02805124,6.815645761,1.899071304,2.157668269,2.261597344,0.549245069,1.599680292
180.3520851,398.8951207,0,5,0.421075961,93.53146397,79.0328507,7.05751448,15.72908946,0,0,31.25178009,83.6540919,11.90774228,31.54103485,20.37259319,6.081596468,0.505291153,2.062842493,2.024670536,87.55172736
181.8571911,250.4614933,0,7,11.40623611,107.7147571,43.62840563,16.85315664,10.28396811,0,0,2.409241467,8.456161462,13.70263559,2.50998008,9.598379493,0.942809042,0,0,0.801387685,30.44346308
181.0012694,329.013476,0,9,0,98.64960916,0,67.83344591,0.964307679,0,0,4.496821346,0.716180933,39.49692874,2.840794027,10.45425812,0.743979526,0,0,0,36.26649008
180.8084963,193.984438,0,4,0,140.1174169,33.7140184,70.34124331,3.514308604,0,0,1.220266813,21.89807177,38.21195212,5.419618324,30.68595342,0,0,0,0,55.65705732
182.2786087,543.6179826,0,2,4.034632681,118.368523,6.72955842,93.15208073,2.481233915,0,0,6.745905897,9.434134754,68.05434742,0,10.23067284,9.094352444,0,0.538381902,3.299978041,60.85273266
180.8357544,602.3963859,0,13,6.909185343,3.690908698,1.946657054,0.908053635,7.725555678,0,0,0.324442842,6.926936996,3.826271145,0,12.59699212,19.59658939,0,1.873171623,0,0
181.3165614,122.4687719,0,2,0,134.6179346,7.494247306,144.9295049,3.866182668,0,0,3.911297178,1.037315474,64.16503757,1.538967528,6.247338615,3.734617574,0,0,0,80.10617954
181.8866024,417.1378314,0,6,1.475366676,138.8432418,59.18109163,21.26095276,8.687340187,0,0,0.31046021,61.05119979,9.428445382,0,11.92698671,2.013009894,0.32929278,0,0,48.27506528
183.3545417,442.6425971,0,7,1.193879065,109.7923229,46.7624018,3.799671038,16.30375724,0,0,2.392116682,17.13204437,4.801620097,3.015872363,15.07970721,0.883883476,0.515388203,0,0.708333333,37.62730705
183.4156302,469.2377907,0,4,0.427178829,110.7714488,37.74904327,60.09825693,13.34111695,0,0,1.363407781,26.32059503,12.3681366,4.115427032,9.453947797,1.204209971,0,0,0,59.33813781
185.478153,65.07799221,0,8,1.747705555,67.12447542,0,4.963550673,21.14209845,0,0,1.854639781,18.0310296,62.46492141,0,17.76336018,2.755256737,17.96750923,1.527949721,2.448960181,27.00794906
183.4454783,85.3623739,0,8,0.403786427,84.77214986,0.208514414,15.68119893,15.73088903,0,0,5.020826192,34.50875755,50.01684499,0,13.53626369,13.52557963,4.007601473,0.466252404,10.51541312,27.40981259
182.9472544,237.9667929,0,11,3.117995108,115.4950625,26.74529213,30.23346044,23.1644494,0,0,1.451381713,61.60309106,23.03213603,1.623605455,13.76084833,0.980580676,0,0,0.924678098,46.8003439
182.3486325,78.17160685,0,14,0,88.06839805,0,124.2229523,1.037749043,0,0,6.572410608,23.24084233,63.00084791,3.752492049,113.4516539,4.997862791,0,0,0,48.17343134
188.0954235,168.2505445,0,15,5.380950319,95.47806292,42.63058231,6.299324937,13.39849144,0,0,8.504604154,28.69873582,5.436793068,3.599995057,10.57156597,1.082454703,0.940394405,0.596549986,0,34.60891056
183.5972832,502.4201823,0,11,2.64649965,113.3857867,15.35133109,8.147161323,11.55511973,0,0,1.086369191,19.25313399,9.316545486,3.350779428,12.65380622,0,0,0.629316776,1.069838518,28.86338597
183.7453207,529.9788303,0,8,8.699020403,70.92710404,11.63004134,26.1731054,27.69442421,0,0,14.07147076,19.44820569,16.38289874,19.77157288,14.03958913,8.578714334,3.65363608,0.560772154,0,24.59067421
184.8909908,110.2262985,0,15,1.236620705,113.0960075,16.53867263,28.09333346,10.51416627,0,0.110940039,11.08807398,24.58911579,19.83380952,9.145448637,10.24056789,2.271901948,7.188826801,5.690748227,2.055199784,35.67136322
183.1263974,147.3612053,0,7,1.400094604,82.38063812,27.01642865,16.03070316,10.49503194,0,0,1.223392309,22.37096924,16.41816955,6.784282576,10.56374532,0.909843157,0,0,0,40.52789081
184.7490045,187.2128849,0,8,0.511453277,85.46919654,29.32715827,18.7623004,15.54741049,0,0,0.825599388,26.48202143,11.99439331,7.399955561,10.53771077,0.334824765,0,0.386622337,0,28.55166036
182.1048571,395.3311209,0,5,4.289650207,89.45819823,75.81889932,7.690796555,18.34288795,0,0,46.68723382,88.30905396,19.67706312,37.51322111,21.41761625,5.450073092,2.884212426,0,1.782084222,65.65858246
182.258029,315.2502899,0,12,0.425628265,35.91929359,13.11708699,74.4387697,1.693979108,0,0,17.05234907,5.683053884,46.73041712,2.866599258,12.60607169,18.26535487,13.09026633,0.851256531,0,54.9805631
183.1007107,177.6643452,0,4,0,134.3873672,22.17180264,41.65613403,5.474444551,0,0,5.137697839,9.089515352,2.168065408,0,10.36907742,0,0,0,0,71.03209398
183.2707519,537.2607369,0,4,2.98240454,88.3496131,10.5388647,31.67972953,15.70738057,0,0,4.037418963,9.903671378,44.61902221,0.551825406,17.45875914,2.892822333,1.040531963,2.601329909,7.145901607,37.92062347
186.0298445,55.39819747,0,8,1.120849018,85.0130551,0,16.33556979,17.46797791,0,0,1.711306936,12.10137502,59.21408425,0,15.55520124,2.352586633,17.65816877,1.122721783,1.232013451,28.83668882
184.1856764,372.2177826,0,4,1.433772268,107.4004628,33.72650966,35.1348671,10.27215856,0,1.109400392,5.191300619,29.79928435,28.07025101,2.716976788,14.74225958,22.88571537,0,23.9342601,1.516487635,44.08786741
183.1332046,402.1068863,0,10,3.180194391,72.28860246,39.91226173,22.61071247,15.82288331,0,0,57.20576894,45.62856462,17.2226397,38.38501128,17.01837243,3.341372881,1.48285658,0.753778361,2.562846429,47.9328958
184.3977686,456.3281337,0,7,0.507020127,114.0298184,43.19439529,4.155709672,13.90086088,0,0,1.507479212,24.63429173,4.841444897,10.67623553,14.06402912,1.756369239,0.215110422,0,0.861934215,49.12425879
185.0059025,157.0968074,0,11,0.901146473,138.1291386,21.21533613,12.14022861,8.014488041,0,0,0.89856808,29.71168495,12.02973887,1.938736882,12.91090296,0.538538023,0.289009831,0,0,37.63196425
183.6461887,492.5444152,0,6,0,131.0100637,48.71867644,3.208185286,13.35933,0,0,0.307147558,50.43658451,6.373959405,4.486352471,16.95707678,0.767868896,0,0.68680282,0,55.14838474
184.4985309,615.2239281,0,13,5.647496045,4.28919638,0.857047804,1.424759671,15.62586525,0,0,0.906838072,3.654488941,3.857232624,0.568641621,15.60777993,11.78804835,0,2.405914203,3.131515165,2.761656479
183.2574546,405.4860203,0,5,4.377398333,53.27885475,86.61496127,9.252354328,14.63495194,0,0,34.51803803,55.72723977,15.24745384,46.39596813,17.79002104,5.265669257,2.645751311,0,0,60.6161128
187.318677,14.62257666,0,8,0.969645374,55.73819502,0.062107009,2.86871194,11.88955929,0,25.5007705,16.28415112,7.191551885,35.45011571,1.045724177,9.908987962,3.722795893,10.44709314,1.161915753,1.58372874,11.82751316
186.4859932,31.34556899,0,8,2.258393694,83.19574807,29.89661014,3.828269092,16.87839666,0,0,8.459171512,14.4665304,30.00665073,0,14.14947086,1.53670411,8.883382306,0.477545988,0.81182818,20.90541767
184.3548155,281.650369,0,6,5.115744601,159.1500488,7.601702243,6.845013815,9.660289049,0,0,1.785795638,23.02796161,12.45118029,1.136473385,13.96774677,1.861368444,0.350723301,8.425609081,1.405326671,31.90015031
185.2345625,428.04835,0,11,3.158322339,100.160348,41.93493845,7.175587955,18.26985222,0,0,12.89700789,51.13189134,12.56688356,10.63080724,17.18402238,2.05813933,0.290473751,0,1.163910435,40.191728
184.0834138,201.1944138,0,6,0,126.3820153,41.62155029,8.114216983,10.01206169,0,0,13.95760206,15.9032636,8.793855614,7.716697078,15.44944481,0,2.346126669,0,0,49.02515188
185.0866378,483.2022053,0,6,0.735214622,145.111439,19.96063694,8.678647298,13.28522854,0,0,0.147042924,20.11023674,5.651118043,1.871550882,14.51467105,1.595602064,0,0,0,53.97051247
185.6340232,526.3781003,0,11,6.64778536,70.10543631,44.1967783,4.620334441,37.77662451,0,0,7.354246534,50.27131024,15.47173285,19.40813427,22.49538777,3.958276603,0.812546405,0,1.829614809,31.43719608
185.00825,134.1079063,0,7,1.918251157,101.0655534,18.13760338,17.20090386,12.82697353,0,0,0.935414347,7.994138478,18.95378837,1.948557159,14.83437204,11.72820452,0.265165043,0,0,52.51104794
184.6465087,220.7926829,0,4,0,149.0228334,48.33629291,44.25126231,3.433793932,0,0,0.236112534,29.07361796,40.01193202,0,11.16131322,0.722944039,0,0,0,81.58738715
185.6886667,478.0164204,0,7,0.716114874,110.3610741,29.88585121,12.71250142,27.63108617,0,0,0,38.77376856,14.69702569,1.367198146,13.18672604,0.800640769,0,0,0.860828462,34.65063732
183.6176393,486.8598033,0,5,0.6401844,98.53650401,58.71646235,3.23150475,16.49441038,0,0,0,47.3738186,6.613448792,0,15.82227109,1.108831906,0,0,0,57.2124313
192.8957343,177.2442952,0,15,0.826230492,111.4564035,35.5575102,6.944269452,25.63768271,0,0,2.442550237,25.32287445,3.935457137,2.162921354,16.05757629,0.814988737,0.244496621,0,0,40.80300076
185.8814447,393.2542641,0,10,9.646864496,47.57794003,20.5724674,30.01886199,13.42363848,0,0,64.07910795,42.7114685,52.01964174,28.59037781,15.2776637,4.935705216,34.59597378,0.519174132,1.973544706,51.3427781
186.4701702,256.5970213,0,2,2.893867323,127.4848677,15.47310639,78.1057521,13.65969378,0,0,2.13581416,12.00965923,42.21883214,0.830278087,9.631950378,1.005305077,0,0,1.568303054,38.67257536
185.9587289,263.2630321,0,8,6.884088215,109.6543868,10.74376896,52.5562589,21.35497566,0,0,2.680237577,5.598052556,20.70492399,0.971908645,14.91110686,1.682528986,0.161984774,0.539949247,0,15.80401101
184.0394737,447.1019475,0,5,0,59.84948226,98.29466977,4.044164086,16.00822157,0,0,2.645751311,18.4907516,6.163346664,16.8686879,7.211102551,0.573539335,0,0,0,34.47691829
186.6617587,462.875861,0,3,0.391630225,109.2820594,26.70271081,2.939053727,16.6043826,0,0,1.118719689,15.97147252,6.637564291,5.023665874,13.40695421,0.391630225,0.135664689,0,1.087200115,40.60926587
185.3720804,604.4376283,0,13,5.020060261,2.992452818,1.410655787,0.982254611,10.59913716,0,0,0.347279448,5.262458298,6.272296911,0,11.28680468,11.10706236,0,1.736397241,0,0
188.0855109,128.6110742,0,2,0.467269314,162.7060736,10.99970226,72.77804686,2.913603091,0,0,1.271109957,11.53578068,35.35373337,1.030114252,12.40633026,28.27427272,0,0,0,68.86203852
187.1974935,354.2646428,0,8,0.450468731,78.36049313,0.312093892,8.377362043,11.9095618,0,0.88273483,2.197992,3.789938834,7.53896803,0.959403224,5.097427413,0,11.34737798,4.244935868,0,4.780914437
185.509665,558.0801827,0,4,0,151.2745344,10.8286141,34.6622573,28.10350702,0,0,51.26530971,36.48628141,57.50404974,0,11.95847299,13.81751996,0,0,0,64.20699394
186.8591234,214.3134106,0,3,0.35488672,158.2512669,33.98388268,18.09191478,5.984867567,0,0,0.501885613,21.06000782,15.59176945,0,12.56369164,1.055154077,0,0,0,73.39808987
186.8978182,303.7271841,0,9,3.914943336,130.4790926,6.048940452,83.88328442,2.038933093,0,34.74501714,7.503643669,3.26360317,70.06821878,0,9.601008342,1.860622601,2.585158928,17.27697478,0,36.28744783
186.9237835,122.9048433,0,14,0,140.1540463,13.04058971,145.8674612,1.632993162,0,0,5.434929764,22.84538643,66.59487588,20.70901369,69.05941123,12.49398716,0.226455407,1.412197576,0,85.27358352
184.8388182,289.2669092,0,9,1.066003582,111.0482082,36.70676182,60.74088035,3.837612894,0,93.73330154,3.450955072,24.87514276,74.24850779,1.918806447,10.18912076,0,0,0,0,75.10946557
185.6499394,208.9436768,0,9,0,109.9470947,62.02321169,65.70933854,9.68597862,0,0,4.168181543,33.82127715,32.1238135,0,8.437530397,1.123666437,0,1.421338109,0,54.95305618
186.193933,487.9473302,0,6,0,140.8325892,51.8246953,1.563641927,15.73829025,0,0,0.36602089,34.07169474,3.294914161,0.880408778,18.98904242,0,0,0,0,59.12220739
186.2143158,522.4977194,0,5,0,80.70277936,39.48939453,12.79459864,31.24268335,0,0,0.418853908,38.77793277,8.099166082,3.039217351,11.46045834,5.536957173,0,0,0,44.72420358
187.6193139,91.24173722,0,10,14.28796645,58.37620253,2.134184745,24.86533071,13.34768085,0,0,13.47788131,16.69946894,45.85991045,0,11.08872644,10.49087194,6.511079832,0,29.21109928,46.31950292
187.6527126,138.7253765,0,4,1.147078669,108.0287486,23.20294202,44.56460533,2.752988806,0,0,1.159366014,21.78985018,38.13782803,0,10.15547159,0.899842541,0,0,0,53.83976827
188.5716605,269.2623769,0,8,6.88345868,96.11880735,17.0259963,9.002074841,13.97207985,10.16928028,0.285471641,6.032734699,30.6349058,12.31415324,4.728988018,15.01934237,3.379504791,4.191308008,1.090162836,1.56630479,21.57448502
186.7062491,416.7998149,0,5,1.25983674,113.1276009,64.28268309,15.49733073,17.10590833,0,0,1.518568346,52.29402911,16.05584117,7.31668011,17.00376764,2.228894688,0,0,0,51.50334267
188.8676887,39.88494077,0,8,1.163459454,66.76541756,3.324523044,4.296537779,20.01420815,0,0,2.753247582,13.86409745,65.60225998,0.370210531,17.39157857,1.853336498,16.99268281,1.163459454,3.565675812,25.99638788
187.6908483,81.59087938,0,12,4.331586997,47.18594726,2.806329699,24.69676013,14.98481722,0,0,5.287088745,47.83711012,46.71171626,0,9.291014864,1.359503228,1.684213726,1.080423609,10.70982675,20.13524312
187.3929158,238.1056,0,11,0.993399268,92.23960503,35.45594004,57.16322428,14.76446659,0,0,1.090629948,77.94682736,20.7837867,5.30516134,11.04476537,1.404878717,0,0.512989176,0,48.26317655
188.2190217,328.4385263,0,17,34.71357815,64.30636088,0,2.331969231,9.498574115,0.963738849,1.651062141,3.210856198,9.191714535,5.029017963,1.543487266,11.36238158,1.906076319,0.236066843,0.879769179,2.115108558,0.564699432
188.7197884,110.3915869,0,8,1.029783181,91.72253087,9.744338924,5.825333365,10.30027756,0,0.567818753,6.856573084,8.336590463,8.870322409,6.319176364,10.10760743,1.093834335,3.587341304,3.688090985,1.477795349,22.23053021
187.1274573,198.9027538,0,4,0.501254707,68.14192254,42.16883986,33.84527312,12.4076488,0,0,0.802007531,21.44081488,30.66417221,3.609033891,11.25671212,0.354440603,0,0,0,50.66373526
188.8036255,347.0421499,0,3,1.316134392,102.4479223,12.47979641,4.462494558,12.0112307,0,1.080989975,1.458540649,117.8902397,12.08792693,2.203164221,10.02552921,4.692411597,1.77582602,7.189255404,0,22.0450679
189.3091163,144.7068062,0,7,0.852492924,100.813926,25.48205783,5.895077437,10.75520426,0,0,20.98592182,13.07454773,12.84387466,24.53466145,14.27552793,0.622572806,2.526602646,0.762492852,0,38.19977576
189.0491007,151.9246486,0,9,0,109.4186784,9.740111851,66.34260715,3.506399905,0,0,9.023719767,17.44503478,27.31079653,2.274741123,8.675985666,0.429272855,0,0,0,48.18096518
188.9123502,247.3744701,0,8,0,86.50253275,23.91029061,45.41412111,11.81188966,0,0,2.995131739,15.65797059,21.97072483,0,7.875958479,1.315744198,0,0,0,33.6723163
188.7743492,313.4864127,0,8,6.381051093,73.30395034,35.08947998,5.436664347,13.59505045,0,0,24.3842332,23.28952804,32.34279576,15.12744216,11.28842644,6.966536289,0.863731293,18.66061882,2.367847533,26.66825392
191.4950682,416.7405512,0,15,6.816121848,112.1587374,30.1851766,64.02666126,10.12941823,0,0,28.53882423,30.5552894,32.01975819,28.24763667,14.12864494,2.161780621,6.377951634,0.705095094,0,50.84313973
194.35895,437.5988182,0,15,8.162831505,136.5434059,35.42370162,9.922426389,10.66525796,0,0,4.891783464,15.63193482,10.91537698,4.544539681,16.37958818,7.969080875,0.458505477,1.469384534,0.4052216,26.56375264
190.0107633,541.4764979,0,16,13.4565725,98.04244732,8.453947022,46.90523671,8.456212151,0,0.362390603,6.472503137,9.737948109,30.93826871,2.818252022,14.84272312,18.40931484,0.400068394,6.341943412,76.34027253,51.14782364
187.7681778,0.7384,0,2,0.745355992,124.7232937,0,112.7803174,1.264911064,0,4.917090377,42.85155255,17.17297619,80.42712367,0,5.124017521,3.499206259,2.514402955,0,0,62.51906376
188.6724328,228.4727015,0,4,0,161.1442758,34.3933567,54.50599036,4.226780293,0,0,5.02679388,12.49074284,16.94635962,0,10.6399697,1.768294566,0,0,0,69.5623043
188.346383,98.5951319,0,5,2.673749459,19.9671006,21.48596771,17.95277493,16.0186062,0,0,21.72869463,48.20558809,19.01231404,3.713116487,8.524308171,3.187742481,0.276759362,0.922531208,64.15682249,54.68404412
189.0146624,223.7250701,0,6,0,177.932652,27.8628351,19.25094092,11.61648291,0,0,0.970914599,30.40967622,13.35407092,0,13.67549298,0.564332648,0,0,0,64.08028901
190.284837,547.9603795,0,4,22.39824246,77.78481141,14.82895176,41.33566825,6.564669871,0,0,5.249956552,8.656179318,54.48511482,0.443937261,11.26489282,8.169732281,0.147979087,21.28391097,5.929430905,42.51340135
188.7784645,5.105587095,0,2,0.283980917,110.425818,0.468353327,111.0241764,7.212891684,0,1.88713813,27.48911808,12.30945087,83.37029718,0,6.714212177,19.31521212,1.442444162,0,0,68.10490011
189.9098875,75.67003213,0,8,4.350368124,76.65931517,0,6.477951483,17.04070251,0,0,3.334136449,14.93325176,32.67194245,0.98787834,15.06511969,1.742453609,4.47146239,0.89622143,0,20.35118382
190.4572331,195.020985,0,9,0.375469631,97.65843114,36.89219205,83.40036151,2.777460299,0,0,2.736552905,24.27017415,39.87822158,0.780398973,5.280123033,0.781602364,0,0,0,52.50538819
195.6715855,385.3762279,0,15,1.487715964,102.1920011,26.27343924,28.31573923,13.10044891,0,1.112031858,22.65463081,39.14687701,29.56939089,35.61581367,20.32096725,2.263512486,4.272052408,3.593075282,3.237570893,26.86073596
187.372087,492.0423478,0,5,2.211629342,115.0208866,50.62822722,1.481773321,19.46233821,0,0,0,33.62355541,3.84198771,0,16.91346261,1.474419562,0,0,0,74.16667481
189.2737586,534.3394711,0,9,2.84362566,116.281157,7.997844537,63.7189636,5.024079947,0,0,27.7187745,16.85281108,49.9751375,7.646462633,11.74513839,2.293168265,0.16081688,0,0,57.8368196
190.2127673,24.45066122,0,8,1.083267921,78.9722762,10.8896131,33.02633458,14.20117845,0,3.756898417,7.885662526,12.85190369,62.83735078,0.704214717,12.17625659,2.515259552,2.671084775,0.782460796,0,29.0377657
189.4911111,204.191884,0,2,0,154.507211,20.14284735,99.82351576,2.166945356,0,0,1.274044115,7.99577183,46.47320146,0,6.552279538,0.347524023,0,0,0,66.54899035
189.5365882,291.7546617,0,4,7.67516047,107.507746,15.52038508,10.68275824,11.45258769,0,5.505344996,14.46356985,9.120113518,26.63430174,5.346796732,12.44103741,3.29605379,0.181901719,25.09914165,0,40.87714736
187.6404706,377.1575687,0,10,8.344306501,28.07273466,3.348982872,36.70657365,10.39230485,0,0,9.233358109,9.086728094,68.58828574,4.543903479,17.33408746,4.960629309,31.45117598,20.16840861,0,39.35086017
190.6487096,453.280942,0,7,0.485261586,106.1785617,41.63338912,5.802208208,22.50651397,0,0,1.399708424,16.406483,7.932406755,6.082504442,14.50198925,0.990536065,0.84143109,0.686263516,0,45.08138463
189.4322771,562.9992047,0,2,0.27441065,187.3770038,10.81832448,120.329192,2.281407302,0,0.21952852,6.179055178,14.20079753,50.96351754,0,11.57076186,23.97117999,0,0,0,75.4379782
190.1754601,182.7993006,0,9,0.391630225,126.6136944,26.84458794,99.80381062,2.075270697,0,0,1.984603312,16.49437532,37.9286948,0,10.10284537,0.276924388,0,0,0,55.44518655
190.6830568,277.1102096,0,3,7.154257901,114.7877669,13.0017634,2.850342812,12.52560696,0,6.397666059,10.90631002,24.29018527,11.34820071,6.97813178,15.88969895,1.544111225,2.816824066,1.869077254,1.123391621,32.49242438
191.5447152,288.1649398,0,11,12.27923555,114.2130536,15.66754395,3.87056701,13.46374202,0,0,14.95606872,14.31462622,20.70829978,8.361629023,16.84205705,2.568399034,0.854242196,14.33255167,0.775133279,36.4074311
188.5618,501.6079,0,5,1.118033989,161.7663438,82.94576541,1.308625233,19.85447053,0,0,0,84.86732292,10.78192933,5.983310121,16.07015868,2.371708245,0,1.118033989,0,86.88354275
188.5439355,209.6194839,0,9,0,112.7342007,44.31503786,86.55885561,5.168140615,0,0,2.475688239,10.18379484,44.57143596,0,9.206414314,0,0,0,0,74.43594345
189.6760506,371.6247849,0,10,2.640962617,36.60843093,5.391038039,19.66072999,6.205346817,0,0,4.146067223,11.05796007,47.2305147,11.5039894,12.2766115,2.813844615,0.238667185,10.82074894,1.352447383,19.78859792
191.7481786,469.3205654,0,7,1.173238294,109.5125156,31.59554199,3.097137695,12.1221462,0,0,0.759855876,21.13600376,5.650537269,5.393724307,13.70609875,0.334076552,0.231455025,0.385758375,1.60634901,32.55441873
190.1546483,556.9083312,0,2,0.29361011,141.2248879,9.407260586,124.5866545,2.660049261,0,0,37.43071761,13.3744481,74.51516856,0,20.10918473,29.63234486,0,0,0,77.8457139
189.8361185,218.204563,0,5,0,108.7530672,54.61657597,10.1514458,6.870225615,0,0,0,39.6095761,13.75957579,0,14.02537383,1.054092553,0.365148372,0,0,84.3155449
190.2163958,599.9914166,0,13,5.266343608,2.126225137,0.25,0.414578099,13.61065759,0,0,0.5,1.108677891,1.82431494,0.918558654,12.87196566,4.000650989,0,2.165063509,1.735055234,0.125
189.6947879,94.46298989,0,16,3.050086934,58.0794475,9.589556609,29.15164115,13.29388103,0,0,28.89479349,32.30239069,37.56798551,0,14.77200464,2.87272088,19.95094995,1.421338109,83.12476931,53.90058188
189.4798846,495.2523077,0,5,0,137.1178606,94.38439204,8.047335918,13.65931635,0,0,1.019049331,51.18818974,11.10829558,21.9211875,17.18815558,1.200961154,0,0,0,71.25145073
190.0606066,583.4100286,0,13,6.400162913,5.673167909,1.17638695,2.782817966,3.671331228,38.54959261,15.48351822,0.194716953,13.72599153,6.686266607,0,6.791059079,15.76561139,0,0.688428391,1.170328264,0.71543577
190.4384751,10.79827624,0,16,0,88.36954677,0,70.67351595,4.50414174,0,8.067053246,25.69863595,5.691905661,23.7199359,0,7.943863819,35.95723365,4.028901116,0,0,47.77167149
191.178891,86.79517756,0,2,2.09434783,143.7207399,1.154700538,94.64695837,3.803589058,0,0,4.343505913,10.91171025,47.63333475,0,8.380179851,7.629872428,0,0,0,61.97733482
191.9692805,615.0548172,0,13,6.405980438,6.154762186,1.553909311,0.676252226,7.250735875,0,0,0.110431526,11.33578405,3.744508174,0,6.328410581,14.02132522,0,1.460871774,0.938667972,1.138302116
192.304392,235.7670955,0,4,0,132.0331921,18.07647073,24.43486882,9.856253276,0,0,1.40351318,16.08504408,12.10371844,1.193575769,11.74113586,0.663097649,0.150376412,0,0,45.57626553
191.7542265,261.1265113,0,2,0,154.4795312,27.06733782,111.613164,2.621790687,18.60525033,0,2.445522955,17.70689077,53.58986645,0,7.48807034,0.696733014,0,0,0,67.54399262
190.9050236,404.2907716,0,4,2.94637105,82.22934607,37.56668611,47.49160722,8.282416628,0,0,19.9821771,15.22210887,35.91355544,2.328359904,16.00553546,2.838847498,0,0,0,58.45342718
192.996098,49.94919608,0,8,1.209980284,74.83992722,0.080845208,5.895883132,17.22515261,0,0,2.228748586,10.72350055,46.63302359,0.363803438,15.26497979,2.183569064,33.93012331,1.06948158,2.915475947,27.2746261
193.8454909,132.1322909,0,8,2.178406423,94.82382708,16.23156297,16.41091654,19.4422221,0,0,14.53359744,11.74478608,23.53635486,8.976737614,13.40400212,2.741930309,11.55185935,0,0,41.8773751
194.0944078,321.9713896,0,10,17.47047046,64.91332626,28.09070864,10.70591452,20.6243215,0,0,82.84584888,26.98783247,56.63292467,78.03904661,15.86816104,4.873741658,104.0524077,10.27895416,4.934367776,28.23216154
192.1398132,476.3066771,0,5,0,114.1422418,50.03578486,12.88968459,19.86452169,0,0,0.432169444,51.26091039,11.39065765,3.414890716,15.06897243,1.166990876,0,0,0,42.53256935
190.7437798,498.5450642,0,5,3.010684338,103.9069361,97.86913187,18.80269354,15.24840193,0,0,0.690698357,66.94520558,22.32187391,7.806137317,18.3388093,3.335931709,1.112893575,0,0,61.80228908
192.8923011,512.293596,0,8,1.22500096,61.45271871,27.57892746,8.722761871,20.21279518,0,0,52.62251642,42.82254533,28.058462,1.495287453,15.61045559,2.776040165,7.113350059,1.06265452,2.40868358,59.33468436
195.5782894,633.4868844,0,17,9.627132077,27.06141045,0,2.635858341,12.61143257,0,0.226819191,1.690716091,21.06871318,4.06656827,1.223759954,13.536541,6.269343058,0.318254888,2.285843474,2.768826234,0.094034269
195.0898622,63.59261178,0,8,2.40517649,30.95914901,0,5.156541085,21.33903985,0,0,27.98775242,14.27267472,68.25015776,6.419508083,15.0366499,3.043383787,21.45321272,2.130214807,5.61884584,31.29147332
192.7096415,103.4305918,0,9,1.004310365,122.8869698,6.597335675,38.2051414,6.491729245,0,0,4.721166895,7.383654822,25.8593972,0.591516702,10.0634059,33.21989698,0,0,50.56982001,42.88479721
