X,Y,Z,Object
141.1658155,155.6403838,0,16
141.5834297,224.34225,0,8
140.2369505,302.1478812,0,10
141.6568934,438.1860506,0,6
140.8528627,523.0750979,0,3
141.6808515,15.3809901,0,8
144.6091937,49.72554498,0,8
144.4612571,86.00485736,0,15
142.1127819,531.7835719,0,3
142.3756749,237.4233589,0,8
141.7515,331.1267879,0,2
141.504885,210.7342832,0,2
142.1756896,247.4937206,0,8
141.2805333,146.2032,0,12
142.5648677,269.5682059,0,8
146.2855643,384.279068,0,15
142.8311177,482.822553,0,5
144.6479196,495.6059911,0,11
141.5945526,499.5317106,0,2
143.5396481,349.7197036,0,17
142.6250236,445.3880316,0,6
144.4266272,102.8274945,0,11
142.1735556,138.653358,0,10
143.4576,184.0628,0,15
144.3237602,516.5312997,0,6
147.3607286,630.1460975,0,20
144.1734694,464.0336444,0,7
142.1142529,508.4122299,0,4
144.2835546,22.54972163,0,8
144.7929644,41.32110691,0,8
143.068381,376.2269714,0,12
143.6660567,503.6515791,0,2
143.6725503,172.4070604,0,10
142.5305868,554.1214133,0,10
144.13,10.363728,0,2
146.0529789,299.5149947,0,8
145.4051706,368.2984857,0,8
145.2253229,132.9822604,0,10
144.2621389,327.2745,0,12
145.8275454,402.2730908,0,7
145.4431438,335.5094313,0,2
146.2196568,432.3961912,0,11
144.5772184,473.2680461,0,3
146.4336303,510.6932418,0,4
148.4375031,552.6092377,0,15
146.6316728,56.95661214,0,8
146.5632684,442.412519,0,6
143.988,0.470068966,0,12
145.6945357,35.00553572,0,8
149.6984119,144.0637957,0,4
145.7169772,148.6541107,0,2
146.9651034,206.5101857,0,7
147.8502569,490.246952,0,11
145.8683034,541.4779102,0,9
147.1432881,74.85084745,0,8
145.5507208,167.0554315,0,16
146.5239791,261.7063708,0,2
146.6138819,524.8851103,0,6
148.7311005,419.6340423,0,4
146.9637924,449.7442622,0,4
150.484624,157.3462491,0,15
147.4859724,191.7735427,0,16
145.2249778,499.8084445,0,12
146.8756866,227.8654925,0,9
146.167963,362.0631851,0,10
149.3501109,165.1414655,0,4
152.9086657,210.0667526,0,15
146.8887893,233.6845084,0,16
146.9495124,244.1820697,0,10
146.8057255,395.3929673,0,5
147.4689644,6.469138341,0,2
147.1929247,68.83182796,0,10
146.917299,119.7396701,0,13
149.5218235,254.9642127,0,10
148.1882836,468.7208216,0,3
149.0409819,478.3098688,0,11
148.7713956,29.88718886,0,8
149.1436923,411.4684933,0,11
148.9483854,63.75726041,0,8
148.8329048,125.8846905,0,4
149.7761203,179.8562573,0,15
147.6496581,217.6253162,0,2
150.9065108,308.9375211,0,15
147.9574462,330.6011232,0,2
153.8993614,373.7855944,0,15
147.0301695,486.6484405,0,5
148.2399242,239.4187299,0,2
147.8041325,424.111682,0,14
150.1952917,534.3184619,0,11
147.7487813,324.869375,0,2
149.9161657,614.439081,0,12
147.4051613,0.384774194,0,2
147.3392,110.8168,0,9
149.4331331,269.8885475,0,9
147.6162449,274.3961633,0,10
149.7521247,317.7612117,0,7
152.3617326,12.8353285,0,15
149.5235657,504.31584,0,4
154.0654194,102.760202,0,4
149.6596959,622.6758129,0,13
153.3082924,23.2100469,0,8
150.8768,198.684,0,4
150.8078482,224.4238807,0,4
148.958,439.5779048,0,5
150.5141803,455.9200984,0,3
153.6525007,109.8473361,0,15
151.8777965,397.7551946,0,9
153.2363002,519.1538531,0,11
150.9363495,545.6901457,0,8
153.8265309,641.7855808,0,8
151.266753,150.7037647,0,16
151.3237982,3.496587157,0,2
150.7431429,140.2013333,0,10
150.83343,350.1204975,0,10
152.1298115,133.542633,0,15
153.8805159,80.31230573,0,8
151.6226667,247.288,0,10
152.5449589,391.2012466,0,4
153.2664315,35.40840835,0,8
154.1377813,231.452048,0,15
152.0106953,525.1525664,0,7
154.0942995,562.6784171,0,17
153.857,56.01194703,0,8
153.2687143,219.0275619,0,9
151.9598139,264.7302698,0,16
155.885981,304.0122185,0,15
155.2156367,320.1059802,0,15
151.7474899,334.214631,0,12
153.2612731,434.527052,0,2
152.8380276,450.5562068,0,4
153.1105551,539.1766997,0,10
155.8377221,671.0991162,0,17
153.3102027,120.1584548,0,16
153.438053,404.0163311,0,6
151.5592528,444.1947253,0,12
155.1893279,495.3055816,0,11
152.6244604,377.264374,0,9
152.9878621,423.5069557,0,4
152.7934343,241.6768283,0,16
158.6817231,511.9577884,0,15
153.3712698,297.5170476,0,2
154.7143353,341.5444739,0,20
153.5200203,381.1741321,0,4
154.436987,279.0274182,0,13
153.2981386,572.6705348,0,13
154.3443351,85.96129844,0,2
153.6763544,183.1188861,0,14
156.6188909,291.2553068,0,4
155.6207802,464.6296099,0,3
154.7907015,470.5665972,0,3
155.3337207,487.7454079,0,3
160.258599,16.91276238,0,8
156.7023204,352.2308165,0,8
153.4411429,369.3825714,0,4
154.2031801,440.704497,0,14
159.8379288,481.0515301,0,15
155.2247182,654.5335092,0,13
155.7560133,664.1529334,0,13
155.7120364,1.409672727,0,2
154.9909029,73.59194937,0,12
154.2500619,188.4998763,0,16
155.4730729,385.6785828,0,2
155.6701343,457.9314346,0,4
155.5141577,126.1513859,0,12
156.3260493,360.243496,0,10
156.1285896,414.5948554,0,6
158.2650737,29.47191151,0,8
154.2980606,51.12,0,13
158.4439874,264.2296663,0,15
155.9825787,445.9715457,0,6
155.6752174,6.572130435,0,12
156.3201948,198.7723446,0,2
157.6278889,236.4981313,0,14
158.139603,502.357708,0,10
154.2984348,505.1619129,0,10
155.3953333,529.7362594,0,5
158.2219686,394.8635765,0,4
156.7609295,475.4101079,0,3
157.0060288,64.68559714,0,12
155.280381,366.921238,0,10
156.5919532,427.1874855,0,4
159.1698991,152.8937461,0,8
156.8402776,177.6394447,0,8
157.5289311,192.8994109,0,4
156.4184615,332.5421539,0,10
158.8503568,408.5983766,0,11
157.7543365,135.9413333,0,4
157.0183299,224.0423299,0,2
157.1012079,246.1113069,0,16
158.0031085,543.9424517,0,16
158.6559238,525.4622096,0,3
157.8831177,216.629353,0,4
157.0303913,250.6083913,0,12
158.6890962,400.2775193,0,2
157.4056604,548.4790189,0,12
158.7644636,117.6907285,0,16
159.0821244,438.8431866,0,4
159.061124,130.7855207,0,4
159.2027668,142.4147747,0,8
159.0468024,568.0994849,0,13
159.9068821,45.58386026,0,8
160.1358458,123.7801954,0,2
158.736329,255.4893506,0,2
158.8617447,381.5811916,0,4
164.2815338,615.2228091,0,17
158.8763056,202.8568611,0,10
159.267663,324.6459565,0,2
159.9376288,421.9744377,0,4
160.093698,243.1468898,0,5
159.7612105,364.0973422,0,10
159.1082338,592.7504157,0,13
160.4279163,387.7241672,0,4
160.0869349,534.6089942,0,4
160.2711702,85.14863829,0,13
165.5342509,96.44216647,0,15
160.9054902,3.736549021,0,16
163.229207,58.76647232,0,8
162.2975255,338.3244047,0,15
161.643712,171.547928,0,8
161.3074194,214.4392387,0,7
160.4437714,462.2481372,0,6
162.0375985,468.9991061,0,3
161.3504098,489.1073605,0,6
160.7853091,537.9287032,0,10
164.7485156,51.99512075,0,8
162.3508047,78.62912188,0,12
162.0246996,221.2565171,0,4
161.8821353,455.1409625,0,3
163.0281557,551.0356965,0,8
160.3153865,573.1921474,0,13
161.9087191,9.99211985,0,4
161.6427186,253.1362078,0,16
162.6544917,184.4733833,0,7
160.5445238,230.540381,0,2
161.2254146,291.3528293,0,10
162.0541314,301.8909634,0,8
160.7771948,427.1544415,0,14
162.5212903,22.45941219,0,8
163.2038513,68.66575342,0,8
161.1932787,280.8340984,0,10
165.052445,433.7368058,0,7
160.5374546,239.7347273,0,5
166.1904402,378.9746989,0,10
163.80926,416.8484098,0,7
161.2045405,519.792919,0,5
162.4776716,161.7542487,0,10
161.7642963,286.2790122,0,13
162.843527,314.1056583,0,15
162.4563122,226.3299903,0,10
165.8665921,443.8234824,0,11
164.8955796,627.1202843,0,20
163.5362243,198.7221433,0,3
163.379875,391.0221459,0,6
162.4172973,474.6944864,0,5
162.5212188,505.724125,0,10
164.9421254,36.97920375,0,8
163.464373,295.8312026,0,4
164.3036894,192.2579765,0,3
165.7566,494.1018257,0,6
167.268053,246.014268,0,9
164.2402213,325.4930044,0,10
163.5272,408.8024257,0,9
166.79253,86.16694011,0,2
164.1671601,130.5844128,0,9
162.8090169,136.0263729,0,12
165.8377615,360.8097542,0,8
165.7917739,398.5578729,0,4
164.9786429,543.3607459,0,4
163.8814703,116.497249,0,16
167.5046289,152.7448453,0,11
164.778928,232.6009107,0,3
163.2637447,521.5690212,0,5
164.3297076,658.1193449,0,13
166.2952637,145.4774396,0,2
164.5887289,238.7543822,0,5
165.0129803,425.1120791,0,4
168.5957485,464.3001741,0,15
168.1629855,268.4820166,0,10
166.5138411,28.54987705,0,8
170.5196203,107.521353,0,15
166.3053223,289.8553598,0,10
169.5764802,518.2795423,0,11
167.2111739,179.1669565,0,8
170.3016754,632.7414653,0,20
165.14032,386.621696,0,5
166.1679075,535.4664047,0,4
166.2225467,124.8253703,0,9
164.6698823,164.3858823,0,10
166.3967558,258.9485581,0,2
169.8048946,405.6588033,0,14
168.1096115,6.375493524,0,8
167.4623317,138.5248097,0,2
167.5793806,307.5749817,0,16
168.2278867,317.8201252,0,15
170.4263106,344.198198,0,15
167.1860198,486.2164357,0,14
172.9653239,46.79120498,0,15
168.9963062,203.3018756,0,17
167.9847246,222.2797425,0,17
170.622609,300.5744962,0,13
167.6183444,472.430997,0,6
167.270789,523.3924588,0,3
171.1852855,117.9545122,0,8
170.4343399,20.34730065,0,8
169.3209442,173.0756548,0,3
172.0466906,623.141423,0,8
169.5783301,0.614873786,0,2
168.8072168,13.62604196,0,10
171.3920614,450.3609966,0,11
167.7966667,168.4309333,0,5
170.0807448,388.3866484,0,7
168.9775088,419.9612631,0,5
169.1630521,252.8757535,0,14
169.3459447,296.3983398,0,14
168.3807119,411.821661,0,9
168.7897982,428.5638165,0,5
170.0837476,477.0115963,0,6
172.442807,652.3837831,0,17
169.4865946,66.1221081,0,8
169.7847689,159.149797,0,10
167.9363,335.9152,0,10
170.7004463,503.9038474,0,18
169.1532088,77.26672528,0,16
171.2258249,329.4890783,0,20
167.986,393.7014545,0,5
169.9886548,552.4163844,0,6
173.066,456.5555001,0,7
169.0944478,556.1694927,0,17
170.2141263,58.98236545,0,2
171.0934727,128.507639,0,8
170.8667553,547.5254017,0,4
171.576896,483.417984,0,4
170.7962337,540.7994365,0,2
172.7161642,90.34819006,0,8
172.1016985,287.4798054,0,8
171.6977939,665.1925455,0,13
171.9687145,364.6077549,0,4
171.1641439,658.0852087,0,13
171.7797262,258.17822,0,4
172.9390354,335.2714248,0,8
171.7822905,395.9537429,0,9
173.502566,99.31885714,0,20
174.1068871,168.0848656,0,11
174.2906763,413.9615325,0,11
170.045,535.6098,0,12
171.22928,580.8670934,0,13
172.5546372,72.39222713,0,16
172.8696778,146.727003,0,2
173.4967933,424.5747497,0,7
171.1684706,489.8298352,0,5
173.8135686,132.6447059,0,4
178.7677069,322.3517318,0,15
171.4357647,35.55011765,0,12
171.8594444,138.9391111,0,4
171.3380606,311.6770908,0,12
174.7565947,441.8623542,0,6
173.2674839,309.0037789,0,2
172.8259759,495.012,0,5
174.1026621,512.1721911,0,3
175.2169519,531.4822792,0,11
172.2155714,610.8535714,0,13
177.4910045,630.6046516,0,20
175.2571898,80.91046675,0,15
175.6523753,124.5902151,0,4
177.4526144,350.1173967,0,15
172.5380377,472.9350189,0,5
174.4916205,62.72807906,0,16
174.823701,189.4308306,0,17
175.0412154,13.1776,0,13
174.8393051,399.7985931,0,5
174.9941177,543.9946913,0,9
175.6617454,3.720916363,0,14
175.3148345,317.1258418,0,13
174.7036923,492.2749889,0,5
175.6488308,558.3896104,0,16
176.4060741,32.98526494,0,8
176.5394555,56.47932285,0,8
176.1984104,304.1945277,0,13
174.3032683,585.2079755,0,13
178.9930286,7.4763,0,8
178.6782844,24.61712,0,8
178.4288328,161.0557564,0,11
177.2072165,275.2885196,0,17
177.528993,37.94595824,0,2
177.2926899,357.3917353,0,8
175.4683077,384.986967,0,5
177.105982,480.0618308,0,4
179.8793914,643.3413825,0,17
178.2437655,205.2145147,0,7
178.2785585,214.2590537,0,11
178.3755266,497.3400159,0,4
175.0172903,201.8644516,0,5
180.4330889,551.2674036,0,8
180.3228846,69.70677019,0,8
178.0854471,142.3712355,0,3
177.1779381,369.9934432,0,5
176.1486067,517.1751686,0,4
176.1644324,365.623135,0,4
181.2694742,380.1117722,0,15
178.0979914,461.9315087,0,7
176.0129444,654.4306666,0,13
177.4643563,118.9488583,0,9
177.5193362,154.9081021,0,14
179.5130715,230.0525358,0,4
177.9281194,391.7160664,0,11
183.2955814,595.2821627,0,15
177.1310073,16.81818978,0,12
177.3116477,469.9037514,0,9
178.5966939,488.1993217,0,7
178.6466595,221.3585845,0,4
179.3707937,258.5490101,0,17
176.4290833,431.83975,0,12
179.2781656,269.9465223,0,20
178.0361495,332.5268412,0,2
178.7314426,198.3227869,0,3
179.5726836,243.0053746,0,11
182.8455789,296.9230553,0,13
178.3396522,402.6555527,0,5
179.7617964,130.432527,0,3
179.4238142,309.3261178,0,16
180.1129116,410.3671669,0,3
180.4515156,449.8335927,0,11
180.1324177,151.1724016,0,4
179.4924375,1.19590625,0,14
177.8298064,193.4589677,0,4
177.81808,363.9744,0,5
179.442237,513.5218008,0,3
181.7658722,650.8660752,0,17
180.017693,182.0202233,0,7
180.3069767,474.4145697,0,9
178.9681786,537.6424286,0,10
181.6368642,98.04923795,0,8
180.5312321,423.6547621,0,6
179.18625,430.446375,0,5
183.6156146,518.3151613,0,11
180.7714048,90.00441522,0,10
180.9473663,137.0426535,0,5
185.1718378,363.0167918,0,15
182.5008696,44.84862734,0,8
192.7424697,337.2344362,0,15
180.3520851,398.8951207,0,5
181.8571911,250.4614933,0,7
181.0012694,329.013476,0,9
180.8084963,193.984438,0,4
182.2786087,543.6179826,0,2
180.8357544,602.3963859,0,13
181.3165614,122.4687719,0,2
181.8866024,417.1378314,0,6
183.3545417,442.6425971,0,7
183.4156302,469.2377907,0,4
185.478153,65.07799221,0,8
183.4454783,85.3623739,0,8
182.9472544,237.9667929,0,11
182.3486325,78.17160685,0,14
188.0954235,168.2505445,0,15
183.5972832,502.4201823,0,11
183.7453207,529.9788303,0,8
184.8909908,110.2262985,0,15
183.1263974,147.3612053,0,7
184.7490045,187.2128849,0,8
182.1048571,395.3311209,0,5
182.258029,315.2502899,0,12
183.1007107,177.6643452,0,4
183.2707519,537.2607369,0,4
186.0298445,55.39819747,0,8
184.1856764,372.2177826,0,4
183.1332046,402.1068863,0,10
184.3977686,456.3281337,0,7
185.0059025,157.0968074,0,11
183.6461887,492.5444152,0,6
184.4985309,615.2239281,0,13
183.2574546,405.4860203,0,5
187.318677,14.62257666,0,8
186.4859932,31.34556899,0,8
184.3548155,281.650369,0,6
185.2345625,428.04835,0,11
184.0834138,201.1944138,0,6
185.0866378,483.2022053,0,6
185.6340232,526.3781003,0,11
185.00825,134.1079063,0,7
184.6465087,220.7926829,0,4
185.6886667,478.0164204,0,7
183.6176393,486.8598033,0,5
192.8957343,177.2442952,0,15
185.8814447,393.2542641,0,10
186.4701702,256.5970213,0,2
185.9587289,263.2630321,0,8
184.0394737,447.1019475,0,5
186.6617587,462.875861,0,3
185.3720804,604.4376283,0,13
188.0855109,128.6110742,0,2
187.1974935,354.2646428,0,8
185.509665,558.0801827,0,4
186.8591234,214.3134106,0,3
186.8978182,303.7271841,0,9
186.9237835,122.9048433,0,14
184.8388182,289.2669092,0,9
185.6499394,208.9436768,0,9
186.193933,487.9473302,0,6
186.2143158,522.4977194,0,5
187.6193139,91.24173722,0,10
187.6527126,138.7253765,0,4
188.5716605,269.2623769,0,8
186.7062491,416.7998149,0,5
188.8676887,39.88494077,0,8
187.6908483,81.59087938,0,12
187.3929158,238.1056,0,11
188.2190217,328.4385263,0,17
188.7197884,110.3915869,0,8
187.1274573,198.9027538,0,4
188.8036255,347.0421499,0,3
189.3091163,144.7068062,0,7
189.0491007,151.9246486,0,9
188.9123502,247.3744701,0,8
188.7743492,313.4864127,0,8
191.4950682,416.7405512,0,15
194.35895,437.5988182,0,15
190.0107633,541.4764979,0,16
187.7681778,0.7384,0,2
188.6724328,228.4727015,0,4
188.346383,98.5951319,0,5
189.0146624,223.7250701,0,6
190.284837,547.9603795,0,4
188.7784645,5.105587095,0,2
189.9098875,75.67003213,0,8
190.4572331,195.020985,0,9
195.6715855,385.3762279,0,15
187.372087,492.0423478,0,5
189.2737586,534.3394711,0,9
190.2127673,24.45066122,0,8
189.4911111,204.191884,0,2
189.5365882,291.7546617,0,4
187.6404706,377.1575687,0,10
190.6487096,453.280942,0,7
189.4322771,562.9992047,0,2
190.1754601,182.7993006,0,9
190.6830568,277.1102096,0,3
191.5447152,288.1649398,0,11
188.5618,501.6079,0,5
188.5439355,209.6194839,0,9
189.6760506,371.6247849,0,10
191.7481786,469.3205654,0,7
190.1546483,556.9083312,0,2
189.8361185,218.204563,0,5
190.2163958,599.9914166,0,13
189.6947879,94.46298989,0,16
189.4798846,495.2523077,0,5
190.0606066,583.4100286,0,13
190.4384751,10.79827624,0,16
191.178891,86.79517756,0,2
191.9692805,615.0548172,0,13
192.304392,235.7670955,0,4
191.7542265,261.1265113,0,2
190.9050236,404.2907716,0,4
192.996098,49.94919608,0,8
193.8454909,132.1322909,0,8
194.0944078,321.9713896,0,10
192.1398132,476.3066771,0,5
190.7437798,498.5450642,0,5
192.8923011,512.293596,0,8
195.5782894,633.4868844,0,17
195.0898622,63.59261178,0,8
192.7096415,103.4305918,0,9
190.9515417,393.3902916,0,10
192.1469147,428.3248373,0,3
192.120789,504.4413211,0,5
192.2660811,159.0860541,0,7
191.368349,255.0739329,0,2
190.9285946,446.0104864,0,9
192.7667317,485.0650732,0,8
192.7209247,492.3350234,0,7
191.8146265,120.0464578,0,8
193.2928217,164.4205891,0,6
194.7906454,299.5921504,0,8
194.756271,625.4988402,0,13
192.6178049,231.0028293,0,5
193.7221315,460.5958369,0,3
194.0338833,212.9861868,0,4
193.6612706,529.3776705,0,10
193.4538781,553.4824085,0,2
194.1038351,68.91589588,0,8
193.8408472,138.4154861,0,7
193.4207764,188.3195612,0,5
193.4351233,241.1989954,0,14
197.8753488,124.1449084,0,8
193.709262,7.879101605,0,2
200.382685,43.72453938,0,15
194.2410988,96.88519752,0,16
195.5658505,113.0406262,0,4
194.4306942,220.2171134,0,3
196.7114812,410.2244024,0,15
194.3551479,566.5690768,0,4
193.6206102,0.457288136,0,2
195.5654414,283.6958611,0,11
196.2447513,351.0784709,0,13
195.1689077,445.3537855,0,4
195.8112637,272.1544516,0,7
200.932365,402.069761,0,15
195.9009381,500.0957255,0,4
193.3643721,560.2659535,0,2
198.1135385,34.49323076,0,12
194.3586769,81.50363077,0,12
195.3451702,207.3079149,0,4
200.2596016,367.768308,0,15
194.8222788,523.9662303,0,10
195.3285954,3.356483721,0,2
195.037,154.2987778,0,6
195.9087776,200.9741082,0,7
198.1090051,583.6658989,0,17
196.6206737,18.68869474,0,8
197.3877656,59.3515625,0,8
195.5632509,226.6426367,0,3
195.3588224,392.733514,0,14
195.5586956,519.5826303,0,10
195.9764043,257.5357112,0,4
199.6471034,25.83315764,0,8
196.9763211,107.5267692,0,14
197.0464904,535.0864675,0,9
194.7966923,562.0414616,0,4
198.565302,645.314763,0,13
196.7651985,358.7068913,0,10
197.38,117.5800427,0,14
195.8361277,245.463617,0,2
197.7201642,88.30174627,0,4
197.2022585,192.7693469,0,6
195.9666823,455.6930352,0,5
195.6354286,464.5327142,0,6
199.1922849,252.348676,0,4
197.7278101,263.7272532,0,4
198.1309448,232.312,0,3
199.1473855,314.4373913,0,10
200.9177549,470.2749985,0,15
202.3839454,620.4323532,0,15
198.8964279,146.4786139,0,8
198.5687092,159.2429695,0,3
200.1233759,557.4055189,0,2
197.5877015,136.5107463,0,8
199.0873609,509.7144616,0,6
198.4164673,552.030972,0,17
201.0745044,590.2641976,0,14
199.6199355,452.5613289,0,6
198.0681538,462.8326155,0,6
200.6114718,486.7197487,0,11
200.2053419,521.9837549,0,10
199.4316234,53.18729871,0,2
199.3430185,164.8186111,0,6
200.9091733,239.1112305,0,11
201.2951779,291.42324,0,8
200.8585419,495.7265806,0,4
200.5762909,528.5524,0,10
199.927751,563.6810788,0,4
199.7591871,568.9014711,0,16
199.295961,13.04321951,0,12
200.5640457,83.48788572,0,8
199.8698885,92.85868852,0,16
198.78225,103.0269167,0,16
198.4844444,152.2792222,0,4
200.3894839,222.6625438,0,3
201.554692,543.8783575,0,2
199.8702902,211.0431843,0,14
200.7744762,305.3247938,0,10
199.6482384,374.3195232,0,10
203.3205539,506.162876,0,11
201.2450027,186.7479892,0,3
201.9752255,215.8053475,0,11
204.108635,347.5077489,0,15
199.7069677,417.7914838,0,10
200.8324115,4.019242797,0,2
201.6301217,98.7406261,0,16
201.4453226,280.3412097,0,3
202.0952927,201.3956149,0,11
201.7222747,268.6609528,0,4
202.1054097,458.1038854,0,7
205.9164638,650.4367061,0,17
201.856381,0.576114286,0,2
201.4615139,181.076625,0,3
202.8332982,245.5354386,0,4
199.9614328,430.433791,0,13
202.1564405,573.630131,0,8
202.3220656,325.8449945,0,3
203.0421041,10.45664657,0,12
202.40112,169.9585829,0,3
202.581588,379.9085066,0,9
202.3195714,111.3520893,0,2
202.3032092,193.4145788,0,3
202.8770385,419.9677307,0,10
203.1570816,447.0703369,0,7
205.4581615,50.46953077,0,8
208.6016821,80.77798874,0,15
202.228908,133.7186994,0,2
201.7205039,153.4472126,0,4
204.7663471,515.2773951,0,4
203.4238467,72.64048562,0,12
201.1156923,385.7266155,0,5
203.2015154,550.4666349,0,17
203.0375789,57.87322106,0,2
203.5174497,104.8874899,0,4
203.0091789,261.3323158,0,5
204.5961318,536.4963642,0,9
206.8355073,613.8522703,0,19
204.3762436,18.26046838,0,8
204.2490841,119.2428411,0,14
203.6233251,129.2118189,0,2
203.5669004,141.6639522,0,9
204.3331701,286.0720407,0,2
202.2634146,480.9920975,0,5
203.7513025,231.8592171,0,3
207.0194026,657.195671,0,13
204.5544466,175.8364401,0,4
203.9422933,208.0167467,0,9
205.066623,274.7630164,0,9
207.8994785,36.98516817,0,8
204.491772,160.5688912,0,2
205.0569148,629.9858656,0,13
206.1137717,226.1998261,0,3
205.4577564,250.6808266,0,2
203.558449,360.3844083,0,13
206.7623417,384.4779271,0,16
205.2596502,434.4022965,0,10
204.4705333,564.2725,0,16
204.6675472,644.0637737,0,13
206.557758,218.4598124,0,7
204.6794043,314.0012766,0,10
205.3980465,357.4062945,0,13
208.9750693,450.8255345,0,11
204.1372414,154.8877241,0,5
205.8893233,124.7571429,0,4
206.5465978,136.2602657,0,2
209.7558775,485.7424575,0,15
207.9004907,500.6433519,0,7
207.4600125,528.2488335,0,11
208.2377794,3.30985294,0,4
206.7591798,93.54369663,0,8
207.5,255.9346667,0,11
206.9396199,145.3244706,0,14
209.0739468,151.002045,0,8
206.4057753,294.9595282,0,10
207.1050811,307.0347027,0,10
206.21808,492.13508,0,10
207.4963694,568.3961527,0,2
207.4685828,108.6243576,0,2
208.7989168,323.9734411,0,4
206.4185152,410.1390303,0,10
212.3159596,636.1219579,0,17
207.5260601,65.14703758,0,2
208.124027,114.5162838,0,2
207.032592,156.326096,0,4
208.3111354,185.5583977,0,9
206.511322,196.4100678,0,4
209.2572857,236.4889252,0,3
208.1692248,268.3698241,0,5
207.4533333,361.3373333,0,16
207.9657619,475.010962,0,7
207.2726667,548.0354762,0,2
207.8751967,101.4683115,0,6
207.9984444,191.1691905,0,7
210.9090015,520.768085,0,4
211.9169765,579.7674582,0,17
209.7266642,608.7036974,0,8
208.4569595,26.70943243,0,13
209.0388664,58.08056319,0,8
209.3457295,281.5983478,0,4
209.0603562,394.0081114,0,7
210.5959947,556.2239948,0,19
209.14896,207.4045689,0,11
209.29096,14.18539429,0,8
210.3815395,72.35656357,0,8
208.5033333,170.0115094,0,7
213.1677637,180.7466273,0,4
206.9376923,371.1989232,0,12
208.6714483,440.040862,0,2
207.1586364,444.6213637,0,5
209.0894531,377.5402814,0,16
207.8853207,456.7443396,0,16
207.3121111,468.4027779,0,5
210.7120748,540.4911494,0,4
210.3150996,563.1154096,0,6
209.8295273,130.7934338,0,9
209.6137791,163.7425521,0,3
209.8789278,243.6612646,0,9
208.01296,626.7728534,0,13
208.456,642.976,0,13
211.4094934,417.1949344,0,8
210.8385222,140.7171034,0,9
209.8634032,200.7742581,0,3
209.5686575,213.359863,0,6
210.4854306,261.4383718,0,6
208.6588571,290.3595714,0,2
211.3921854,369.0749591,0,2
209.205011,572.7718242,0,12
211.0819077,20.07486769,0,13
210.7465692,222.5183692,0,7
210.3283795,314.8212965,0,10
210.7937684,287.4319159,0,2
211.6073909,409.5236752,0,8
211.2984483,461.6970863,0,16
211.7704422,508.4227876,0,4
210.6433462,195.5503846,0,3
211.061,90.54099999,0,6
210.9142512,276.407293,0,2
212.2701676,31.1574972,0,9
213.3372956,42.5686067,0,17
212.4392534,122.7605344,0,7
209.9977143,386.9946286,0,16
213.5717076,402.0231333,0,3
213.1177561,425.1156748,0,16
211.7156418,630.5181492,0,13
215.8544078,300.146162,0,11
211.0216271,358.6534916,0,12
212.4182581,470.7597743,0,6
212.1181681,535.262437,0,3
211.9428063,64.7802513,0,2
212.2931277,176.1825903,0,5
212.886568,228.7569586,0,3
212.3721571,293.0535142,0,4
212.8505971,478.1059242,0,11
213.8023689,620.7109515,0,12
213.4616485,9.161079499,0,8
212.3401177,108.6102567,0,2
212.5942857,545.2863392,0,2
213.2281709,99.89841597,0,5
213.7552139,248.7027562,0,4
214.1502648,271.4566667,0,7
213.1320267,362.0981003,0,9
212.8562612,389.4242776,0,16
215.3027464,569.0113961,0,8
213.4219757,374.698332,0,2
213.2165304,146.8405525,0,2
214.7015376,431.6209019,0,7
213.8915879,443.3661697,0,16
213.8653822,587.9253508,0,13
215.8473172,627.5590532,0,12
220.5618021,336.4901489,0,15
217.3019083,463.8167564,0,8
214.3385181,529.7224959,0,3
216.1152108,51.75831334,0,8
213.4281846,117.6240615,0,9
215.0544681,135.8745775,0,4
214.051727,215.9689377,0,6
218.281,649.3421999,0,15
217.4295585,158.1690667,0,4
214.6741053,166.5794526,0,3
213.8287213,172.7278688,0,5
215.2845153,76.54714577,0,2
213.402973,436.1817837,0,10
214.5068122,254.797607,0,6
216.8241283,601.2796363,0,17
214.7454977,153.1745571,0,6
215.6102941,242.9118823,0,6
215.5163235,263.1573235,0,7
219.0963389,455.4211603,0,8
217.5391339,3.052778815,0,18
215.9201286,186.7168143,0,10
215.6363115,201.887918,0,6
213.8709333,357.959911,0,10
213.7167619,386.2129524,0,12
216.5525448,35.01139785,0,3
216.599834,114.3137509,0,4
214.6773154,129.5459329,0,12
215.3584856,196.3141235,0,3
216.7808449,235.9440107,0,11
217.3056138,518.7724283,0,8
216.2777817,57.07035809,0,2
214.633,266.4934286,0,5
216.8928553,284.6343291,0,2
216.3348485,324.6392526,0,2
215.9488667,328.0318334,0,2
216.6149003,18.3233677,0,10
216.9037848,207.6560782,0,3
216.359453,224.4036923,0,4
216.9520135,549.5332837,0,16
216.270303,69.24651516,0,16
216.7573736,141.9860679,0,4
216.2515102,277.966449,0,2
217.0483922,395.6222092,0,7
217.0693874,448.8837479,0,10
218.6073316,87.01003654,0,4
218.9464569,504.0344616,0,17
217.8176458,106.9304375,0,11
216.0555663,191.241494,0,9
218.0936774,419.8517561,0,13
219.635514,480.8173085,0,8
217.4823271,557.8239679,0,2
219.0201925,659.2403156,0,13
219.6337821,411.9110633,0,13
218.8382013,544.6548189,0,2
218.5466667,30.17466667,0,2
218.4899385,118.6726769,0,4
218.0831647,371.4910422,0,2
